,slope_deg,azimuth_deg,svf,area_m2,yield_kwh_kwp
242401,50.42931372960487,42.4380578910074,0.9646601776427701,66.6013686920912,785.8183249725524
271262,45.3591535015712,35.4750026225094,0.9727117610268825,146.84553762171456,764.6595790267596
179361,49.4752063941834,6.752704070917364,0.9669268584649044,342.8892001228095,559.1091912975317
220058,55.349632943525165,36.2524130587322,0.9849909253181582,100.26296492807828,697.2732155800796
122074,45.08199466200757,0.8950937879682689,0.9668251985251584,93.78807171650884,585.3319129276683
204468,49.27471474027794,22.97037335738006,0.9979566150949065,53.19656126939317,643.4689299205858
155726,48.095528327678494,20.852843603392557,0.9894085855204563,114.16235113108276,641.6124483463035
191813,48.26234099183378,35.737106632289844,0.9932577444504331,98.4942078774921,743.4507558158323
155638,47.19424763033159,13.449894812494103,0.985292882620377,120.78242717219193,610.834362735822
209301,46.234021582322214,33.164615620627046,0.969014626841241,199.118433110421,739.7341008916725
7240,46.91491919868302,28.876514842028282,0.9919990738164589,142.3228588003025,703.2562269208976
128273,46.667846718827384,26.011080316395727,0.9662338208834411,128.15377413796443,686.5471189104649
306714,46.70220728482553,3.3599926798012225,0.9975159532298254,76.51736535134127,575.477088769668
334529,45.137175739674944,16.47597716320868,0.9787128296310508,189.0905133341903,646.7099086956201
354586,46.35539245347343,12.119313987683903,0.9999657082065067,100.41211983864075,613.1667049259682
262123,45.06227846013418,8.563920753647261,0.9776900950464246,121.99886722718216,611.6174248937748
225845,45.17797733608241,13.515905618300804,0.9726560844931375,64.84828919131559,631.7812862867971
243983,52.09962975791045,9.377081388962253,0.9995584819655515,102.86294825896604,544.3445917066276
17414,45.20638643223353,16.058463894728447,0.9905897200507582,352.58407411378573,643.8813203194037
34867,49.87161116429175,42.86934557264022,0.9884744313652697,101.81418583547195,793.5337618679437
223607,18.196318762124697,352.0027113973748,0.8582950597787544,37.969277656729304,912.7436116935557
193537,23.01493881351555,334.8576735958352,0.7569018919094388,29.48616660934482,838.6883231701428
323095,29.80069807936789,352.20916844266316,0.8824445361322069,99.24924183452144,752.474997158508
61615,24.077439076256518,355.8813342942415,0.8154195856660238,88.18336110565279,834.1616143378037
200159,25.244318609553776,316.9991872051608,0.8736052610932141,22.434076551827623,835.4477280620894
299689,26.507110064732814,322.98827198580767,0.8031374610165464,100.81588653569813,805.8912300874775
269982,18.80583603422363,320.0481788106736,0.49422073127195987,97.18269455319387,912.5779714920228
16515,16.76821533785585,334.8024144083797,0.874857917144084,863.3796366732824,928.3600295138924
214248,20.433891173651364,327.0895389102272,0.8278284755392062,10.041213597773092,881.4021198032167
131136,22.213040394899018,322.0889030505839,0.8337068066065823,100.34658061308963,863.9342587208962
23026,21.07197881617841,338.96120946865665,0.8616475221765051,148.1014859698664,865.1413563127725
200757,27.966761395441107,315.4371386558424,0.8093819776065887,137.72858498417912,806.8961396815827
227256,28.419898300551658,341.1577770614542,0.8280142216274378,61.83875394412719,762.9465632411952
273995,26.19032549600373,320.2868310144782,0.8107090656702909,116.63518870629102,815.7565904975596
244184,27.895055356775302,323.45699066511224,0.7367134166397282,143.96070188505922,787.1556797758925
173497,20.810616969547507,345.8145375003534,0.780627556293175,34.49658510133837,870.1326810387717
277641,28.161251044718,349.43912441931224,0.8695783471768238,116.821788348096,770.8919105549106
256380,25.180801194864785,347.9571635780978,0.8717770548578111,117.14454070801096,809.8791583134725
287371,28.733749539134738,353.81572780400177,0.716981693831772,208.3157767713705,768.7594929002016
12050,26.803197027656715,343.0428308665396,0.8106214597347527,16.40208677334649,785.0856159949033
181111,27.127472365959132,315.40040426155576,0.772368737006042,43.78967926697957,816.9742707783704
135897,18.25765970273108,331.0712817166158,0.818104183007146,34.40651665039976,908.6805353011127
77090,16.539681671668447,319.47681684235124,0.8569401594360528,95.7015877293395,943.4977084119623
138223,29.368439755065822,349.42516475167025,0.8111627008355258,19.42479849373977,754.8942541298829
179882,22.00341297419981,357.95329238045065,0.7535123575347595,175.05754796453098,865.7441293337415
101604,23.978051666513934,344.42757703958034,0.7748439320623646,10.071592422970257,824.3532866434315
162577,21.77710662379898,357.6444416479046,0.8170650947844132,16.70210226919147,868.3807586335154
132058,24.93115195133977,320.47704743618544,0.6733949837278618,211.59136088859876,831.392750541905
127136,20.580050777932797,338.6152985582212,0.7597411859559311,208.24662861598972,872.2995906480467
163258,28.495433412847895,336.35689977243266,0.8784826806925842,115.5883673631486,762.8316381452576
318052,26.15040039855062,343.4622573435832,0.8222109908201675,116.15102940717833,794.0844314587964
16942,23.740287938665375,118.14619222111777,0.8908148656123955,110.63980928949084,1347.1733454512919
133101,28.25858610500935,115.71148772024799,0.888708168278393,87.60482445528704,1358.080741984297
183576,23.50008528048093,93.73145728078502,0.9217108330005038,648.7283319923018,1256.6758964445842
186258,27.036760218670345,119.81945673621718,0.9206843150647481,170.220291549887,1366.846573605842
158486,20.733573629335133,96.44757350116495,0.9419583930887852,35.25611256502772,1261.7381708025127
268289,22.494167331528992,90.53511035820117,0.9381466380462763,142.56596066427983,1241.2590183345958
68971,27.507808976445702,125.81097775568878,0.9507855381150169,157.7004900036523,1385.8066088282962
298834,25.190496208125996,104.95140151097782,0.9101540483082069,34.44299246292258,1307.5493364220479
283784,22.229042556850224,128.25104829473517,0.9562625014685788,161.44214209184088,1363.6036759266642
284686,28.39250630175269,94.59408923433155,0.9236511397780416,243.79021370625472,1267.2802837739873
162233,26.957478155771156,120.64773963622896,0.9543311394448484,570.1081757731807,1369.028276599283
216484,18.006118010696703,134.08872146637847,0.9500248426006705,281.7989586213046,1343.6126678127762
219014,28.370347233633566,110.13900045995682,0.9610354242845469,233.68381714555082,1337.7328901464173
353223,27.300890977058124,116.47142223126475,0.9569324044991491,114.59329531134385,1357.1192087015274
261410,25.80200916940401,133.80864727061078,0.9583213985588042,161.40110184674546,1394.7656656197769
21959,24.770821213887345,105.50870221010209,0.9633719498074051,192.6876603557351,1308.437717002475
364001,22.94238193831048,106.21551979586422,0.9307003647621507,423.82900007973853,1304.8692706683476
99777,29.513288011165287,104.06174768216783,0.9477068721530177,144.7013123011737,1314.6794077415527
165548,29.76708023209882,101.59637062792623,0.8952431763635309,139.81999030017766,1303.6041888824434
217412,22.524535134233115,133.01729296557016,0.9128994993354608,190.55839354956927,1374.1543034431832
133734,29.163694528991634,104.58095855116115,0.9591139999708881,130.19067672305255,1316.3303709299466
25371,25.353772406892446,112.57262118475182,0.939001014626112,84.39814771559283,1336.3608428155428
180204,28.506303946633746,126.04818109585803,0.9139831156234648,322.7211246242574,1390.7372083093558
89870,28.21580599699637,109.24930604518873,0.9598905398262653,532.1117248884605,1333.747186852483
213136,21.101005409718425,126.76978283036466,0.9615689768865686,449.9759064516365,1353.5797155309588
305160,21.56575492357768,134.43978764200565,0.9350473390793788,180.09497799993665,1370.0958352606108
208697,29.928225608956964,101.0720681389328,0.9583964817511705,271.9353329299295,1301.3292420352468
72453,25.372053091430594,107.70738642420856,0.9221231555474155,255.9296945379941,1318.7941482119597
80397,24.54325580484644,119.23710414437762,0.9300582787926519,110.09482389023104,1354.1436897276387
239071,19.042343016403418,127.91205999806454,0.9542845993949307,318.6677272617323,1341.928338708174
23520,27.32983115336373,118.11322988773078,0.8955298339028727,98.57561402019418,1362.6451141415066
47610,45.90368788536875,341.64964104134646,0.9453152221288934,426.70734440471244,551.2449282164582
360397,47.691500037031226,335.1416364311279,0.9516421868384675,133.8620328537313,538.9793054751785
36715,50.69190190067201,354.5315586998931,0.9036028604886466,85.00744352107654,511.7041285807699
354827,48.676734454609885,334.8408475523935,0.9635120442322109,125.16184595369648,529.8831880172821
183645,49.829943118154006,345.4726751079123,0.9084482795930772,15.743512206006413,510.63180340905103
194989,47.45770248252872,345.65364479509986,0.9093663220631819,43.15108101210103,534.8307626856977
121234,50.025753675575835,330.8400018003272,0.932020527081462,105.96907880129542,526.6853572607399
245364,45.90878440152841,315.30684829584146,0.951149631016188,73.0043154121922,626.6677980318277
264865,45.533562128875715,339.9116817931998,0.925244923399755,225.11489940576553,556.0097828071655
129905,47.8654057005413,343.04340520087584,0.9611569842225894,77.86558291629395,530.4306250990347
233721,47.905416724157966,343.4530441377794,0.9620070603495279,70.70012573307734,529.9589266160013
106180,45.91163859087157,355.91769323855635,0.9620892494309637,217.71383350756074,564.183332417274
215703,45.88719537849208,336.15326712394955,0.9491089831038548,248.378142661374,555.7908701517526
295774,46.91257192272809,338.35660856680835,0.8891227359025201,97.54726187850115,542.8278946034235
231618,45.1798640430642,355.42590433321635,0.9589329305176522,76.76671632631748,571.167633308957
104915,45.08606718778917,333.2465175132182,0.9544032805361721,227.92936111196335,568.3858363217809
204952,48.348547774865,340.6668727092886,0.9481072747208754,121.39123711405665,526.4739046211635
132388,45.833041885399226,319.086601502938,0.9500820702043385,88.11203606351046,609.1551975602049
92047,47.709323522145496,316.7469200637159,0.9402219142496673,13.893218804217987,605.2749439029949
245429,45.578832458187506,356.960712110333,0.9616090319973747,111.50655627837074,570.0124470945335
88505,45.604568024335606,333.9712846724549,0.9445574960106541,60.356171756928156,561.8366078582892
354970,45.139592916724766,345.6772069932877,0.9626093961853998,89.68202765679338,559.6352186638647
229385,45.716147600145156,350.27140658386384,0.9524335563705278,84.69182056054814,557.104929868069
218508,46.060965615738176,333.47230920658507,0.8939256023286205,69.43753445733405,558.0654663742026
184504,47.05073213864362,348.8796505979358,0.9142955764901038,71.96962583343694,541.2540283732355
81957,49.119808263551164,329.3933403973947,0.9031942775019264,51.65453459007729,539.0072278005352
307061,47.768659997268855,327.6149995918596,0.9487123323484744,70.45807926860246,556.8419052721215
115466,47.53650362141266,335.9170173648554,0.9612828613557348,108.97985515062395,539.3545413789672
225820,63.23880592668354,336.56979629463495,0.9221466785980399,14.966693850715526,420.1944363435699
180011,64.36388029693572,315.16548993002965,0.887325927027607,11.174844692054204,512.919409778079
14646,49.98267408078266,335.8631082298229,0.9151649137027816,120.48118302724885,515.8247957673842
187636,10.850409681264157,279.75738273707566,0.9062834854873244,133.12779732932114,1077.1755257108287
295083,12.567593959842323,272.75433035100554,0.9373887622337629,588.7957151053289,1081.2775552478622
68815,9.634121500549409,311.62002855829525,0.9544479059644001,1625.7413789802736,1041.3774856740224
211021,4.112995051867392,283.27427494493315,0.8962323782488117,310.50930261698477,1124.4271341647957
32475,1.1517560031344254,308.7991850458085,0.9097576064465209,11887.954810510997,1144.3353154524493
169419,6.40663166050098,276.5823063161549,0.9047250657870675,2275.8625805452916,1113.7126649938766
102497,10.297176458550513,297.0804531529603,0.9594014076930361,753.8496128495223,1051.2805459148492
188965,5.985664438542247,277.3905278141545,0.9095829271638438,94.01479883559571,1115.6805915334587
186446,7.5752130514484275,277.04018827333766,0.9504765074305098,1481.4838492506565,1105.0435063238842
150067,2.4392417996128652,283.89325547668466,0.9557592800313381,3690.332373307012,1137.855790615866
221067,9.262607388399367,296.53481723171467,0.9186979695240491,1342.4642272627511,1062.8405150287188
195784,14.518229171969576,297.5215645848717,0.9483010259341947,121.31912485294247,1006.7660408221232
250083,13.472492094025903,283.47357001240704,0.9183251079991089,642.6129995685427,1048.5627025828699
92457,1.3803667207522081,294.0680471002328,0.9527006378112106,196.2845037092286,1144.2014310030327
75686,13.719857035043304,304.92529327658815,0.9091119824644709,384.5669041337202,1001.0422182754282
30355,10.038846192278772,307.7080089591248,0.9598240093917799,11.860770605296427,1040.3676549991194
187000,14.798543887149762,299.2890041606406,0.9535757863318933,479.31219362951146,1000.0498483578214
250152,3.9905348731067454,296.3033374683478,0.931634055607649,3918.301616192782,1117.2593823012737
96825,6.546926943279941,270.7104262936775,0.9270657667042573,2709.8973951090397,1120.2363396440799
96924,6.812070596596154,307.91370219370407,0.9399497647268202,152.46986294451096,1078.7064844287258
76745,7.614695287366071,296.87106141423874,0.9130999841971672,152.35860583188298,1079.559192569107
266637,8.202923751989198,270.8157875583788,0.9410455214640031,1735.1034186454795,1110.671672295859
122116,5.855903666631361,271.94334856932846,0.9110375962539677,346.0961588512413,1122.7380373369224
205037,12.68658923874502,273.9762032665015,0.9137944730698442,13.146680334101408,1077.5248805645842
209136,11.115719294632552,314.132769647036,0.9186609960058627,217.442164918193,1020.2679037885674
44793,2.0235571045932947,275.4530775427531,0.9608797683090262,316.67239902830465,1144.390184648186
246335,8.97375399176938,293.9201564498751,0.9608894833539172,16.56998039012165,1069.305864828848
62677,9.39742388374965,307.411581493022,0.9619974842845903,1138.8507508778355,1048.3715744041904
154258,1.2581266875773605,279.4724515220747,0.9332692154931486,62.79925951262794,1148.4089052016532
229283,8.906278647341278,284.3711857397102,0.9473129569392091,322.7819505716198,1083.9183548199194
222044,3.290122969211871,295.2510123630408,0.9544371925053217,74.98403555630622,1124.883978801325
234,6.819689376852051,329.47678130358577,0.9200707446680633,10.336543465272216,1069.108486326335
103036,11.14014778439737,325.5057001754479,0.9401514703592373,23.757668550281107,1011.5167581632699
313768,7.685727556918309,330.53420851363774,0.9467130070207096,1695.1659871839618,1057.2713088427165
197777,14.236637056246007,350.56608470819384,0.955593527682838,145.84261945481518,968.9567218704285
230801,9.539947254753166,325.86625059354674,0.9602815600303573,189.17162392613253,1033.273425775555
228464,12.61861220139512,335.9751165413352,0.9635714375423242,167.17620456942225,987.7533396697025
33615,13.204350456381402,335.2033420836881,0.9122021501887231,10.011362261362066,979.5309000370532
303363,14.60610747163536,345.8963613896812,0.9527755751598097,270.8859297587569,960.9307738479336
158536,14.558293100656977,320.85606310742395,0.9613760948375152,148.18880315649182,968.5530507049134
252901,14.209877310062947,349.0021287234711,0.8994299042427032,34.04722488275074,968.2935328991658
109490,0.5722969978427656,344.8787307165353,0.9153339412047823,45.664754618364206,1150.2927290961
228677,13.91590184358276,349.0689793045329,0.9345189597177037,193.26260374758664,972.5516562488457
257417,13.129007558312711,328.9064701846099,0.9289382756668951,149.78358180455396,982.4595838910681
22563,13.28532042273975,321.12971592262886,0.9269459876164895,668.9590817023309,985.4165333056083
45926,12.33320494546904,321.9270076731996,0.9372721164078249,504.68218914798337,997.5641711027052
197616,11.758872762947698,315.6417185194492,0.9459499524980132,167.34151011256486,1010.5664733304421
315750,2.989965440299776,343.93544053721337,0.9171904304921921,62141.671355443854,1119.9883337919864
68076,14.28376644473223,322.3896290213712,0.9563149039059697,199.08351578889256,970.8220970396521
55838,12.484916088012426,326.93312904370674,0.9374088360144119,287.96669585214784,992.3442517961399
80937,9.82389359111807,350.92082837541653,0.9592756460630598,1278.0680763988587,1031.4525846331683
123578,13.423819868883992,351.4718057007226,0.943545780140329,192.01543158140336,981.2241873848412
12749,12.06852365947212,351.6166858280923,0.928756540889213,295.0056430330367,1000.5761113644094
43525,3.6298332582312636,347.17781562176293,0.9096840300980135,87.28790851160073,1112.256347109135
197012,11.935203648899499,349.9355448562831,0.9091169272729385,174.09530063138266,1001.3341440719678
242576,11.691527052557493,355.01480694952556,0.956015374121986,107.52633649140341,1008.5256837716252
25707,6.152012993879274,355.28003003544984,0.8927038178642382,1045.9149671625346,1082.548947364224
225081,14.907751589329225,334.1590035991604,0.8930662469794926,173.40800327169788,955.4021683260404
74289,14.431104401788794,334.7299423789611,0.9636115331682598,1508.3963273695235,962.1123189604782
77199,13.842703872237818,348.8182876627437,0.9491458283897791,27.113759021019845,973.4462786364762
166725,10.892546139862564,342.67900066885994,0.9346781294853455,179.01041582231147,1012.9498555488835
265505,14.329232692236022,321.430173890774,0.9198451949745231,277.1803054848536,971.0844192867718
219629,2.1528936014707716,248.55713908892554,0.7972836567177721,13.743674050596244,1155.8592304316728
32413,12.54680177322613,241.61395924638833,0.87507817500584,15.344636330221158,1161.666015511828
57023,11.379323014796046,237.7514955949287,0.7690430949578492,1438.788640762124,1171.06541409804
275886,8.90328880275542,240.91495154180694,0.6475159139546358,1326.6956246891589,1162.98930080261
89020,1.2417924139105627,268.31250463651753,0.8432843185243974,12.687470998614959,1151.235301274032
122424,2.8541183600701108,229.8703539535837,0.7040464860551341,31.173033424370047,1167.1097439604687
89257,12.162238241119264,246.283861104239,0.8030393167231803,112.93617190110578,1149.9097836251592
54432,11.14773248045211,232.00374725823053,0.6513888722423542,30.07523362631186,1184.2113232719278
223885,6.269415142255524,245.23120904885425,0.8650822771107185,129.5813853320831,1155.8198817678795
115939,4.656553848550363,247.49979455797916,0.5933734596325408,2729.58151256166,1154.2354000901335
224485,14.76076851371064,246.8045967984529,0.8214713774281344,17.078926432142083,1145.2590412991517
169831,11.61957155462702,264.2625168178035,0.8207083846914456,10.237690537803223,1106.9041950931257
12783,5.387602097153525,228.42626238327964,0.8574876875207512,20.56355864122902,1176.1737305486358
214902,14.420585173095205,226.33215089425255,0.8723446059507909,124.66072311346431,1205.1180358707823
262057,13.03527520320062,249.45191320390686,0.6714417823748677,79.47281042759258,1140.4047410725052
166883,14.403431394135112,255.75161116702287,0.8517458663070536,961.0430614475338,1119.247999309185
347070,9.077665528989813,232.61748236381868,0.8758696274615887,89.96349668209325,1179.1066449854213
202777,8.005295381647079,245.51872090421665,0.6886300165480856,17.989894217962274,1154.6077628325042
108177,6.756234619663668,258.05101513129614,0.8207455696068992,1908.4098760975087,1136.7757492793105
265377,10.423686870321365,230.73275286166998,0.5994731885387046,28.940813632671535,1185.674361412789
354487,9.678613872833367,241.7173009637072,0.6916942733545215,658.6301877101064,1161.604311361263
367011,5.6420303711636555,240.85635863451625,0.5948580948197252,14.189857668407196,1161.6264237376256
331811,8.889182637540976,226.1757397463289,0.7820829908122441,3263.8470924911035,1190.6378004980857
184429,2.1804453715854226,242.05969703938155,0.42616134873896216,3397.058525802646,1159.0314253367494
221641,11.781609955899395,257.8272570786146,0.7329262950410738,1675.739609099945,1121.8346490009878
213970,12.511338551237106,269.73275557455366,0.26408939732497805,2998.559575837584,1089.089159574254
8617,12.679384199589762,269.6730228048109,0.7980347671534838,22.84101026564572,1088.305957704403
188146,13.691717190669724,238.18902074549214,0.7407744346555114,127.53618778660297,1170.902128587182
54332,13.39855874299258,245.3408349457655,0.6789477304440372,1676.6027620123398,1151.1606211722817
189625,0.45475224690544663,263.70387091478096,0.864110871062115,45.63049794398856,1155.5093490460113
186420,12.135150458237309,234.29443694299516,0.7937841424204417,89.58269899819513,1180.1314383321528
330183,45.772721743663304,68.47498260097419,0.9877010328958629,113.82548518233295,1048.742231561595
130241,49.559099739831595,48.561096032219375,0.9717430904730688,94.38766310347475,847.5108279095009
282799,47.9526707397751,72.4227315910223,0.9966887864921904,28.046565796592237,1073.7186434412151
44019,49.47899962130928,75.95621148109609,0.9684237387280498,160.58521506196712,1098.2371223140424
282027,48.70807760869998,83.7772737771972,0.9782178745558644,128.76695027349177,1166.2408186518237
204456,55.80641470654337,62.877607243008036,0.9941649571582095,66.13802755429701,947.7356010614564
49086,46.534887825490145,60.42206000806978,0.9800001815733839,203.76377805416138,973.9664020667107
115463,46.86386622983691,67.55887305614381,1.0,130.59720175763553,1035.7781276655035
335553,46.007425227130135,57.674167503225775,0.9970482165958254,91.86684831997933,952.1072556056378
100197,45.58608315653012,62.35617958469809,0.964419283299519,77.56989436564481,996.1693662557093
94784,46.87728712186954,50.75160893315511,0.9989744320906884,178.54071701694383,884.5745147707273
163156,46.19038978413132,46.24396391273189,0.9874859552623396,89.70947933893481,848.802028982534
72812,50.685748488737495,76.23690221663782,0.9794155828599959,239.29826485168036,1095.655477241559
36320,50.863798998463196,79.91840080504127,0.9994178932285213,74.20367825342109,1126.58821395645
220417,50.72741394825629,74.44399864847118,0.9762843033239119,170.48797534337444,1079.6824822317672
310397,47.16473923829645,69.251187622927,0.9946814665975284,107.7527737069461,1049.2910325428575
155834,49.445364939812514,52.89337200912018,0.9999850772604753,84.35025448842514,888.4915204817739
241807,54.702658831941605,50.814705143522964,0.9975555850142327,80.60784878136619,837.4832814245469
196641,45.83347977184954,68.6647784237575,0.97744332698124,90.61014184409642,1050.1149917656157
226426,45.57449744552234,77.52615351018083,0.9699288258218663,112.36091409021469,1126.3375483867544
138024,45.39166505812321,45.12463218057349,0.9950947244826156,57.71839752476712,844.5347897915183
358805,45.73627537638435,85.89301002413168,0.9874569996955782,101.25656565181193,1191.8955133084073
106837,47.649999040687646,78.32908045176117,0.9743233893726191,133.63832582559598,1125.4609216949314
43278,51.80797339264495,58.959318678233934,0.9772087236917242,107.4491526461089,931.9488312274892
104868,45.93933433966416,88.72423565599533,0.9959447256547127,191.85389909895136,1212.7534693711468
303897,48.81596245396436,82.00730045673194,0.991398022065551,112.22968241280017,1151.6278328706442
36030,48.86599153383699,65.38036148851853,0.986094884567867,96.45257633410348,1007.104538288389
260193,50.68388747605845,48.090275694607946,0.9919741219454081,75.67333869628715,836.080834392071
142880,45.675712779107016,69.25251088235335,0.996352975356085,103.85462855770913,1055.903164877753
104869,47.23610711120035,72.15567446431686,0.9811260461188712,226.7541038519696,1074.3732208927017
117256,49.10385281625343,70.50313869626952,0.984828796037197,104.14727676257505,1051.889802822622
249852,14.99830064373224,40.383233701509724,0.8126619023971836,23.84082865492269,1062.417143580513
187585,11.234257073481707,32.62657624156095,0.8075403387253188,13.459431844701546,1073.382652637915
40911,12.105150753857508,28.232770219375055,0.8459391468433244,303.9357395145738,1055.6701190822419
79550,10.399862699464814,44.48542751374597,0.8476963162422994,99.97409256142024,1105.7111473157975
282816,3.61803351897712,37.618772343050324,0.8209638977788543,3613.3152186730404,1137.2413725890212
40106,13.104487383049877,22.204823495044526,0.844042962577079,761.3745725217075,1031.9256354695576
330165,13.426250289879,7.658894074329717,0.7182443487232744,13.574181671788299,1000.4355785682682
25163,4.906919206572031,14.620506585890716,0.7753490046323526,103.89221930404617,1109.2890477742044
247259,13.885043091340982,19.1380419544691,0.8649975027838384,23.968647738905158,1016.4428402725955
141912,6.297740007039252,44.045632264952786,0.6924777472285238,18.257465581122656,1128.6581251167806
299592,1.456008413012663,11.16343247416433,0.7879588586842666,53.87289244548957,1142.9378442903528
329811,11.123700458235948,11.402568763707722,0.6921094956485085,10.08065481871089,1035.247086792065
98120,13.758978231180702,29.204254871465157,0.7607602153825118,15.106770746139256,1041.7571854973412
237800,4.631663421819532,11.272440468681562,0.5127140634766246,16.28574308153365,1109.9370396960876
119921,1.217572513456449,6.409658344841037,0.818012455705057,180.17942529548606,1144.566333118729
270137,14.92228289239294,25.22054363912056,0.5619308359157971,1243.9493610334387,1019.3502927475737
184612,8.988893815158496,31.293202015649147,0.643841442049636,1075.1222544945324,1090.2257820122745
38734,9.437826613626177,40.55256706170108,0.8575829124405977,1307.1472553240797,1103.7610805951629
187751,3.5366748143195976,29.77393597581829,0.4950631122014302,13198.265565337617,1132.3155706232913
92849,9.87988954915628,23.849705371384427,0.8848364084770985,184.3139934460282,1069.151669499557
178812,12.69544541279642,26.923074172558465,0.86581474873903,48.743132354589974,1046.852345990637
291997,3.3465140891191085,32.960743372236344,0.780476729335544,1660.0931602098858,1135.7693660361624
142664,1.4797791151145994,11.629338531895261,0.8164428418213313,136.31170105794538,1142.794943471041
238337,11.739202041772334,16.06435558425762,0.8483321422417719,26.154938663958646,1035.380129455338
310515,12.174769197971754,27.793898187050747,0.6199248975887411,12.613709228996857,1054.0122750037056
343745,12.765710454897285,38.92422284064722,0.8574551241164758,212.52399759718315,1075.7622305107807
221153,2.8738638749329155,26.14714794018601,0.5760063098563439,25277.623372485206,1135.3273101297398
273177,14.171121117342224,11.449359046395095,0.742879536011684,1270.8331555130837,997.4057533313311
117329,0.90503488689884,2.087761052521321,0.7667949083875971,19.791544134446912,1147.4039131774373
2672,12.293167933040891,0.7397630533170072,0.7720209642153321,35.496188887062154,1005.9945957574998
249356,13.177316996153541,30.182116695302085,0.8287271530395868,131.36776781908716,1049.88378065917
134249,47.060259849512356,341.47931887007496,0.9853451302147176,74.18445016063427,539.1997910572479
119889,48.16770344092974,351.5825499165198,0.9784233466765352,116.61490373321567,532.6363239863508
43491,46.18080606655708,342.09843383337636,0.9675828842291719,18.04570676171077,548.1803724878008
148272,45.66847953390535,330.9406556841939,0.9974949818829809,151.35687291027546,567.2538334679098
238472,46.9228636867644,333.11923836612465,0.9785886968888043,66.6091733238903,550.1322338310548
337168,47.210899191774956,339.8717647873156,0.9708090386601873,189.04432607611378,538.5310495089179
264934,50.75245908944511,316.71321344071015,0.981061119830718,69.99503476266094,582.9487302935883
16610,48.187847895964495,334.65482955996754,0.9968413139731429,50.06595552238407,534.9205219614867
265086,53.570910563413605,331.4336986884974,0.9959737730938939,69.69011102078478,495.63197899784785
192192,47.17526489644801,322.6272537981125,0.9813941238226853,121.60582583194824,581.980768890826
302599,47.267170778908536,359.7330491609028,0.9789869008063643,93.55169758216731,558.7532078524272
155790,47.392534288739526,321.71610572144056,0.9760610426784017,58.24808114779162,584.1621483431767
159052,49.297312295772365,353.22897018061894,0.9994005428159491,72.933098234043,523.4659889527474
98973,49.819531629432994,358.04065367423647,0.9665424331304576,136.95344547220208,528.0785678727332
357130,50.25693500153075,342.7082597212215,0.995513037198551,75.73795599429558,506.66223854463436
192788,47.04331307706389,352.00882488568396,0.9891360004549267,83.43368556841305,545.112848402605
261094,45.19654351795114,330.05011504061895,0.9714057420560872,144.30028834381696,574.0689724944472
94063,47.455521704188214,344.03378606567634,0.9776027686921884,195.5600790480346,534.5819945531297
313110,47.422344115180714,331.07474068532315,0.9903766662310673,163.15711899409627,549.8471574489009
204311,45.04840729606858,352.88243002657737,0.9895570420835392,59.48449832666573,568.0692024383496
219851,45.22451476409777,329.9244500862108,0.9727094260145507,80.68151739642087,574.1033768535548
302614,47.8418324459919,350.9967509305331,0.9936591590576234,86.67468116538973,535.2603645038947
124501,51.461721014533666,322.3073101073373,0.9981872039405987,69.33820777023544,550.0356277973298
175947,67.40477549720015,324.42205342645013,0.9683097487912979,21.064790421539165,454.20214041362254
204899,49.71976363633,322.4747284897848,0.9990979034182007,108.33465502667022,562.1793316994277
204507,47.52896900705871,353.78595556830555,0.9849800408453994,74.46808899198669,542.8158389295813
364861,46.81942167859026,323.76363125231717,0.9680488024254548,189.3860882922318,580.1675352268242
145544,46.0619332214751,347.5961990319714,0.986211022947355,123.95718969752642,550.7535622658944
192418,47.303727928681695,335.9961937564249,0.9999949216777025,128.89403028873,541.5690998866324
138290,47.481053065280214,350.06238831556857,0.9960638788309224,82.84958317815205,537.9273024026432
19081,45.06362921234265,325.8407526545606,0.9684619375759786,108.15561817422932,587.9304830509745
67339,20.467292549102282,204.40290152155353,0.9973523041192031,398.88518540593896,1290.3644197641622
336928,28.125793577936108,198.61841170203243,0.9911468159502249,202.43242823804232,1334.679583177077
218733,20.945241493363568,188.81384349223345,0.9880708971015095,284.2968129863063,1335.3241861401943
175755,25.571042422559437,216.754268510064,0.9682237420612138,786.861742247744,1259.7317527989276
87978,26.09133979812107,215.63059401523066,0.9748943082176709,313.7746392652186,1265.089637216162
62601,29.797914933200925,186.07937251167147,0.979430771622553,192.2925945566818,1380.0188452907032
158173,29.649182344530562,202.46642015755071,0.9874419424202313,127.4313393182469,1324.103300711616
108102,22.388094997692654,210.53571264405176,0.9872241251069919,150.891374438143,1276.6414334620636
310051,23.76148343275627,189.85529944825984,0.9952516169079544,239.84018575099435,1346.7435390279632
154300,25.403964543537747,195.12837952095202,0.9874730992634506,257.53350907621876,1337.9884644843946
349703,26.42020572244475,182.01684754147854,0.9775596091111944,244.19291708839845,1378.9771899148352
29122,22.10693126543174,180.73577001346075,0.9741080176730549,269.14688881573244,1359.6618679584058
9933,24.90530804501679,214.2976563537285,0.9759694315862105,177.55061285360927,1268.6951905665471
314595,28.76536423498431,190.7050251908553,0.9771984219478181,128.56358397411952,1362.7673304999958
38426,25.945138769458016,224.3074931154979,0.9716050291809568,288.6791998188046,1227.3622920549176
209187,27.462877179214257,223.2920477877346,0.9948829339596784,317.22427031050756,1232.0620807272385
